max_floor_lvl,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,age_of_block,rental_to_sold_ratio,block_street,mrt_dist,school_dist,mall_dist,upcoming_mrt_dist
3,1,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,39,0.07692307692307693,351 JURONG EAST ST 31,0.004007586371109173,0.0018846001877356666,0.0041220805536341274,0.004863207873275743
10,1,0,1,0,0,108,0,0,0,54,54,0,0,0,0,0,0,0,29,0.009174311926605505,351 TAMPINES ST 33,0.0038149743703476124,0.000298005731929101,0.003928352040129053,0.023919726249056937
10,0,0,0,0,0,72,0,0,0,40,32,0,0,0,0,0,0,0,35,0.0136986301369863,351 UBI AVE 1,0.002927871228241711,0.002987763405272236,0.006646326920007543,0.007283320880165514
12,1,0,0,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,351 WOODLANDS AVE 1,0.0013845454711803322,0.00028878759233830545,0.001185429662777414,0.025316819344941916
11,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,36,0.0196078431372549,351 YISHUN AVE 11,0.0034102909308663765,0.0005440650440669221,0.002103240650206759,0.014980528665746782
17,0,0,0,0,0,112,0,0,0,112,0,0,0,0,0,0,0,0,5,0.008849557522123894,351A ANCHORVALE RD,0.0028796330956299262,0.0007830449987892027,0.0025802161604372644,0.021511065651919733
14,0,0,1,0,0,78,0,0,0,26,52,0,0,0,0,0,0,0,24,0.012658227848101266,351A CANBERRA RD,0.0013609728921162663,0.001007566145643695,0.0021951199433747856,0.037231804674073415
17,0,0,0,0,0,144,0,112,32,0,0,0,0,0,0,0,0,0,5,0.006896551724137931,351B ANCHORVALE RD,0.0016331859400148757,0.0007399765097630493,0.0014439312039552898,0.023143921189101958
14,0,0,0,0,0,80,0,0,0,27,53,0,0,0,0,0,0,0,23,0.012345679012345678,351B CANBERRA RD,0.0018341970981350037,0.0006270494767633679,0.0026671131053794305,0.03768087931998183
17,0,0,0,0,0,143,0,112,31,0,0,0,0,0,0,0,0,0,5,0.006944444444444444,351C ANCHORVALE RD,0.0025142855498482327,0.0010662124261681801,0.002224167687424993,0.021902372894151735
14,0,0,0,0,0,78,0,0,0,26,52,0,0,0,0,0,0,0,23,0.012658227848101266,351C CANBERRA RD,0.0023088648012657463,0.00047360451275586725,0.003140959571047403,0.0381302505855417
17,0,0,0,0,0,112,0,0,0,112,0,0,0,0,0,0,0,0,5,0.008849557522123894,351D ANCHORVALE RD,0.002521554480795494,0.0011629843767978938,0.002237541832989236,0.02197713237516225
14,0,0,0,0,0,78,0,0,0,0,0,78,0,0,0,0,0,0,23,0.012658227848101266,351D CANBERRA RD,0.0022147217360641413,0.0004341948363192235,0.0030456967286140468,0.03805390409184363
30,0,0,0,0,0,135,0,0,0,87,48,0,0,0,0,0,0,0,24,0.007352941176470588,352 ANG MO KIO ST 32,0.0038647322877864744,0.001163232424138969,0.0030047674414889355,0.018875042918485112
4,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,38,0.07692307692307693,352 BT BATOK ST 34,0.0029797275201966524,0.0024270357143370185,0.003232136476052862,0.003926540665257903
12,0,0,0,0,0,88,0,0,0,55,33,0,0,0,0,0,0,0,32,0.011235955056179775,352 CHOA CHU KANG CTRL,0.0025284925739290243,0.0013151060740998837,0.002258541975159521,0.002257664394384873
4,1,0,0,0,0,69,0,0,58,10,0,1,0,0,0,0,0,0,46,0.014285714285714285,352 CLEMENTI AVE 2,0.0017707973915057423,0.0021406841360129096,0.0015738583222388379,0.0087437198573849
13,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,39,0.010309278350515464,352 HOUGANG AVE 7,0.0022302101999658653,0.0014915288462034814,0.0011196511831815007,0.030507038672265483
3,1,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,39,0.07692307692307693,352 JURONG EAST ST 31,0.0022213230256285113,0.003209003416190617,0.004257219578113376,0.0057741324244933116
11,0,0,1,0,0,104,0,0,0,64,40,0,0,0,0,0,0,0,28,0.009523809523809525,352 KANG CHING RD,0.003332102434490851,0.0012577097958454552,0.0030969679673736204,0.0032450262594924087
10,0,0,0,0,0,72,0,0,0,45,27,0,0,0,0,0,0,0,29,0.0136986301369863,352 TAMPINES ST 33,0.002626059303694888,0.0014904449040638189,0.004120145349187555,0.025271428113873028
10,0,0,1,0,0,108,0,0,0,62,46,0,0,0,0,0,0,0,35,0.009174311926605505,352 UBI AVE 1,0.0027893761074119484,0.003276099005766226,0.0063282442806632975,0.007559162496093289
12,0,0,1,0,0,77,0,0,0,44,33,0,0,0,0,0,0,0,27,0.01282051282051282,352 WOODLANDS AVE 1,0.001749697755239052,0.0007950344305083579,0.001576578602189427,0.02473002756911696
11,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,36,0.0196078431372549,352 YISHUN RING RD,0.003426466433384523,0.0005192561047278049,0.002140355117099621,0.01492156837842065
14,0,0,0,0,0,80,0,0,0,27,53,0,0,0,0,0,0,0,23,0.012345679012345678,352A CANBERRA RD,0.0016294638089929632,0.0007481683069105355,0.0024608175623973836,0.03750474463303625
14,0,0,0,0,0,80,0,0,0,27,53,0,0,0,0,0,0,0,23,0.012345679012345678,352B CANBERRA RD,0.0012728848393841622,0.0010626763195950187,0.0021050257575871843,0.03716769431018957
14,0,0,0,0,0,91,0,0,0,26,65,0,0,0,0,0,0,0,23,0.010869565217391304,352C CANBERRA RD,0.0008118724497919118,0.001490454469157566,0.0016438530715123297,0.036741068662641756
30,0,0,0,0,0,145,0,0,0,87,58,0,0,0,0,0,0,0,24,0.00684931506849315,353 ANG MO KIO ST 32,0.003928515860640279,0.001525637194627406,0.002964681872638005,0.018940704780619332
4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,38,0.1111111111111111,353 BT BATOK ST 34,0.0031183296252241632,0.0023698898293756225,0.003116911961389242,0.003974724219200271
14,0,0,1,0,0,117,0,0,0,65,52,0,0,0,0,0,0,0,32,0.00847457627118644,353 CHOA CHU KANG CTRL,0.0032311667129021494,0.0007165301177789283,0.002702184084058691,0.0029599327038109264
4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,39,0.1111111111111111,353 HOUGANG AVE 7,0.001288415132325569,0.0032233500116878766,0.002634883764607169,0.029706075753945106
11,0,0,1,0,0,104,0,0,0,64,40,0,0,0,0,0,0,0,28,0.009523809523809525,353 KANG CHING RD,0.003477594538656204,0.0015378177003916216,0.003178121524393969,0.003371121865916963
9,0,0,0,0,0,80,0,0,0,48,32,0,0,0,0,0,0,0,29,0.012345679012345678,353 TAMPINES ST 33,0.0024573076519887123,0.0018517836639102357,0.004375254901172673,0.0256162516555468
12,0,0,1,0,0,77,0,0,0,44,33,0,0,0,0,0,0,0,27,0.01282051282051282,353 WOODLANDS AVE 1,0.0017352153458862374,0.0006050192945645483,0.0016052180036688658,0.02476701407953775
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,36,0.009009009009009009,353 YISHUN RING RD,0.003742931108265249,0.000847269193109896,0.0024384508614747682,0.014655924722113859
17,0,0,0,0,0,240,0,176,32,32,0,0,0,0,0,0,0,0,4,0.004149377593360996,353A ANCHORVALE LANE,0.0019401263883915218,0.00123078847195718,0.0015292921993129852,0.024163315944145215
15,0,0,0,0,0,86,0,0,0,29,57,0,0,0,0,0,0,0,23,0.011494252873563218,353A ADMIRALTY DR,0.0015157981798655305,0.000813284060869639,0.00234360055900553,0.037419452572128156
18,0,0,0,0,0,224,0,144,32,48,0,0,0,0,0,0,0,0,4,0.0044444444444444444,353B ANCHORVALE LANE,0.0019401263883915218,0.00123078847195718,0.0015292921993129852,0.024163315944145215
15,0,0,0,0,0,86,0,0,0,29,57,0,0,0,0,0,0,0,23,0.011494252873563218,353B ADMIRALTY DR,0.0011428250761919805,0.0011611317233871162,0.001970791682191417,0.037067242494478486
15,0,0,0,0,0,98,0,0,0,28,70,0,0,0,0,0,0,0,23,0.010101010101010102,353C ADMIRALTY DR,0.0007359525572883344,0.0015533162251171277,0.0015635070473017224,0.03668480642209336
30,0,0,0,0,0,145,0,0,0,87,58,0,0,0,0,0,0,0,24,0.00684931506849315,354 ANG MO KIO ST 32,0.003981313447192334,0.0017242893068930825,0.002960676738481781,0.018982480924159374
15,0,0,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,37,0.01098901098901099,354 BT BATOK ST 31,0.002762813675431724,0.002223314362739517,0.0032584028646992533,0.0037495928397267776
14,0,0,0,0,0,106,0,0,0,67,39,0,0,0,0,0,0,0,32,0.009345794392523364,354 CHOA CHU KANG CTRL,0.0027218834014558395,0.001103266534726742,0.002444453725492829,0.002450644920635306
4,1,0,0,0,0,107,0,0,97,10,0,0,0,0,0,0,0,0,44,0.009259259259259259,354 CLEMENTI AVE 2,0.002153184808263569,0.002496632371681607,0.0016370696298722228,0.00918160880696796
13,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,39,0.010309278350515464,354 HOUGANG AVE 7,0.0025136013111970936,0.0012107838768149412,0.00111819671123893,0.03068036757811055
11,0,0,1,0,0,90,0,0,0,50,40,0,0,0,0,0,0,0,28,0.01098901098901099,354 KANG CHING RD,0.0034615750403650977,0.0011564177452583627,0.003281719539907511,0.003393085520980444
9,1,0,0,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,29,0.0136986301369863,354 TAMPINES ST 33,0.0021427124321203445,0.0021845772521422746,0.004437884744501862,0.025967100905827187
12,0,0,0,0,0,79,0,0,0,46,33,0,0,0,0,0,0,0,27,0.0125,354 WOODLANDS AVE 1,0.0015362314275136593,0.00013494335077699637,0.0013539098005670629,0.025137313757303208
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,36,0.009009009009009009,354 YISHUN RING RD,0.004070362995110874,0.0011953566365837823,0.0027467718343557736,0.014404531001967357
15,0,0,0,0,0,86,0,0,0,29,57,0,0,0,0,0,0,0,23,0.011494252873563218,354A ADMIRALTY DR,0.0010502299316997414,0.0012387416930944766,0.0018729256046857927,0.0369950339437263
15,0,0,0,0,0,86,0,0,0,29,57,0,0,0,0,0,0,0,23,0.011494252873563218,354B ADMIRALTY DR,0.0013835652524951444,0.0009158158123295441,0.002206664404400113,0.037312138419587526
15,0,0,0,0,0,84,0,0,0,28,56,0,0,0,0,0,0,0,23,0.011764705882352941,354C ADMIRALTY DR,0.0016337541570051724,0.0006698446115200719,0.0024544872455818864,0.03755871318951633
15,0,0,1,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,23,0.011764705882352941,354D ADMIRALTY DR,0.0017664165623988495,0.0005729952304543214,0.002591411837864311,0.03766957497275626
4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,37,0.1111111111111111,355 BT BATOK ST 31,0.001226372228904383,0.0006878433330385717,0.00414018808566661,0.00301087176310892
14,0,0,0,0,0,91,0,0,0,52,39,0,0,0,0,0,0,0,31,0.010869565217391304,355 CHOA CHU KANG CTRL,0.0022416690846439025,0.0015309956584216003,0.001964586066552067,0.0019703961957061953
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,46,0.010309278350515464,355 CLEMENTI AVE 2,0.0012916622301249276,0.0017372077212844796,0.0011348093888038327,0.008291911420395722
4,0,0,0,0,0,48,0,0,16,32,0,0,0,0,0,0,0,0,39,0.02040816326530612,355 HOUGANG AVE 7,0.001944475584616116,0.0017008092043303644,0.0010766018581310453,0.030265058487487825
11,0,0,1,0,0,90,0,0,0,50,40,0,0,0,0,0,0,0,28,0.01098901098901099,355 KANG CHING RD,0.003399351572769559,0.0007325274798783331,0.0033672307314175707,0.0033783956115832807
10,0,0,1,0,0,72,0,0,0,36,36,0,0,0,0,0,0,0,29,0.0136986301369863,355 TAMPINES ST 33,0.0018744508487342846,0.0023666413354791853,0.004374691322836102,0.02616126753468588
12,1,0,0,0,0,88,0,0,0,55,33,0,0,0,0,0,0,0,27,0.011235955056179775,355 WOODLANDS AVE 1,0.0014615928340066771,0.000482158396093132,0.0009466453598713957,0.025481295092233687
11,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,0,0,36,0.021739130434782608,355 YISHUN RING RD,0.004412053776613805,0.0015710809254296258,0.003069374714900986,0.014177747228482106
17,0,0,0,0,0,192,0,128,32,32,0,0,0,0,0,0,0,0,4,0.0051813471502590676,355A ANCHORVALE LANE,0.0019401263883915218,0.00123078847195718,0.0015292921993129852,0.024163315944145215
14,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,22,0.022222222222222223,355A SEMBAWANG WAY,0.0005229929553069427,0.001760314612255525,0.001336915924572258,0.03649752192052092
4,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,36,0.058823529411764705,355A YISHUN RING RD,0.0030714032985736206,0.0010699418333138457,0.0016956747291388397,0.015732583390432327
4,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,37,0.07692307692307693,356 BT BATOK ST 31,0.003279401975352722,0.002213141498518353,0.0028511862291137283,0.0039480910908460285
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,46,0.010309278350515464,356 CLEMENTI AVE 2,0.001649469156433038,0.0020226225208668496,0.0012290509137215893,0.00868075977373458
4,1,0,0,0,0,24,0,0,20,4,0,0,0,0,0,0,0,0,39,0.04,356 HOUGANG AVE 7,0.001288415132325569,0.0032233500116878766,0.002634883764607169,0.029706075753945106
10,0,0,0,0,0,76,0,0,0,0,76,0,0,0,0,0,0,0,29,0.012987012987012988,356 TAMPINES ST 33,0.0023095431690477847,0.0017173256277168384,0.00402237591627132,0.025512634273707164
12,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,28,0.017543859649122806,356 WOODLANDS AVE 5,0.0016351644883593264,0.0008785263989748965,0.0007466812010782851,0.025715087810468037
11,0,0,1,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,36,0.014084507042253521,356 YISHUN RING RD,0.004529074894991161,0.0016715410362870549,0.003190543189354527,0.014048859394446384
17,0,0,0,0,0,112,0,0,0,80,32,0,0,0,0,0,0,0,4,0.008849557522123894,356A ANCHORVALE LANE,0.0019401263883915218,0.00123078847195718,0.0015292921993129852,0.024163315944145215
16,0,0,1,0,0,85,0,0,0,57,28,0,0,0,0,0,0,0,24,0.011627906976744186,356A ADMIRALTY DR,0.0005751760687148417,0.0018128337360780267,0.0012868396363044242,0.036517098290630996
18,0,0,0,0,0,153,0,0,0,68,85,0,0,0,0,0,0,0,4,0.006493506493506494,356B ANCHORVALE LANE,0.0019401263883915218,0.00123078847195718,0.0015292921993129852,0.024163315944145215
16,0,0,0,0,0,113,0,0,0,32,55,26,0,0,0,0,0,0,24,0.008771929824561403,356B ADMIRALTY DR,0.0010886963111314332,0.0012474498931918136,0.0018528178466922058,0.037065821302900266
16,0,0,0,0,0,115,0,0,0,33,56,26,0,0,0,0,0,0,24,0.008620689655172414,356C ADMIRALTY DR,0.00036310050976594077,0.0020115459859809163,0.001077206589774304,0.03629814232634612
16,0,0,0,0,0,113,0,0,0,60,29,24,0,0,0,0,0,0,24,0.008771929824561403,357 ADMIRALTY DR,0.001104348527103218,0.0012161736330148902,0.0018780106106116342,0.037082897009464356
4,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,37,0.07692307692307693,357 BT BATOK ST 31,0.0030001119416459593,0.002489364433002726,0.002936960588449834,0.00374747871098341
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,46,0.010309278350515464,357 CLEMENTI AVE 2,0.0014495521658441683,0.001821657397964227,0.0010462271966497692,0.008480726616290804
15,0,0,1,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,39,0.012048192771084338,357 HOUGANG AVE 7,0.002916526689070598,0.0008051196363199839,0.0012118101580842788,0.03089075628868287
10,1,0,0,0,0,72,0,0,0,36,36,0,0,0,0,0,0,0,28,0.0136986301369863,357 TAMPINES ST 33,0.0026342994427531806,0.001335638972266112,0.003898174980672037,0.025130711097187623
12,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,28,0.017543859649122806,357 WOODLANDS AVE 5,0.0015188630423287198,0.0007681282448507243,0.0007398782400187654,0.025686364522255263
12,0,0,1,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,35,0.011235955056179775,357 YISHUN RING RD,0.003828987738583273,0.0009165911205466104,0.0025362916733456557,0.014544968485777488
15,0,0,0,0,0,86,0,0,0,44,42,0,0,0,0,0,0,0,29,0.011494252873563218,357 YUNG AN RD,0.0039037370850117815,0.0015429314656952614,0.001989954453962141,0.00400809396340087
16,0,0,0,0,0,113,0,0,0,32,55,26,0,0,0,0,0,0,24,0.008771929824561403,357A ADMIRALTY DR,0.0010857414906774528,0.00121402403624966,0.0018735913106275766,0.03706325545183436
16,0,0,0,0,0,115,0,0,0,33,56,26,0,0,0,0,0,0,24,0.008620689655172414,357B ADMIRALTY DR,0.0012620105522831058,0.0010235488497011439,0.0020638255444305363,0.037230454409379714
16,0,0,0,0,0,113,0,0,0,32,55,26,0,0,0,0,0,0,24,0.008771929824561403,357C ADMIRALTY DR,0.0008596392478813496,0.0014360825673207852,0.0016506756466701594,0.036837711093915794
12,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,38,0.011235955056179775,358 BT BATOK ST 31,0.0027602835346032264,0.002282713593623202,0.003054624060329074,0.003602285920971473
12,1,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,46,0.011235955056179775,358 CLEMENTI AVE 2,0.0018213623072963615,0.0021102552771853768,0.0012120701994071633,0.008818222684086933
16,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,32,0.01639344262295082,358 HOUGANG AVE 5,0.0016349371521069901,0.0019263547946722288,0.0036712718089192834,0.02879017375117158
9,0,0,1,0,0,96,0,0,0,64,32,0,0,0,0,0,0,0,29,0.010309278350515464,358 TAMPINES ST 33,0.002191501543265987,0.0017963313409734118,0.003969745114158058,0.025589733425090938
12,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,28,0.017543859649122806,358 WOODLANDS AVE 5,0.0017126652766243952,0.0012866436604754329,0.0005636078690083766,0.026095142430531074
4,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,35,0.047619047619047616,358 YISHUN RING RD,0.0031457203091784973,0.0002754118335377171,0.001935010323793131,0.015105295475149234
15,0,0,0,0,0,56,0,0,0,0,56,0,0,0,0,0,0,0,29,0.017543859649122806,358 YUNG AN RD,0.004044214834938426,0.0018940139843288085,0.0015714771899786727,0.004173512320046351
16,0,0,0,0,0,113,0,0,0,60,29,24,0,0,0,0,0,0,24,0.008771929824561403,359 ADMIRALTY DR,0.0008558730604625767,0.0015420479032482175,0.0015757657369635043,0.036809421416480005
4,1,0,0,0,0,27,0,0,18,9,0,0,0,0,0,0,0,0,37,0.03571428571428571,359 BT BATOK ST 31,0.0026847844933933045,0.00223943317764297,0.0029945134846940456,0.0034820004053054995
12,0,0,1,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,46,0.011235955056179775,359 CLEMENTI AVE 2,0.002008664206802295,0.002316094858942459,0.001426611560372829,0.009019677707952641
4,0,0,0,0,0,20,0,0,0,11,9,0,0,0,0,0,0,0,32,0.047619047619047616,359 HOUGANG AVE 5,0.0013377559530766002,0.0022127197487670602,0.0033690559455524555,0.028811407269392592
9,0,0,0,0,0,115,0,0,0,75,40,0,0,0,0,0,0,0,29,0.008620689655172414,359 TAMPINES ST 34,0.0015244468033557832,0.0029296377574289088,0.004891095114364415,0.02699176255057685
12,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,28,0.017543859649122806,359 WOODLANDS AVE 5,0.001987579030426888,0.0014398864041269782,0.0007731359577585183,0.026327546524278652
11,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,35,0.01639344262295082,359 YISHUN RING RD,0.0026436114942911264,0.00037038082312987634,0.0015490454973536088,0.015556759908266275
15,0,0,1,0,0,126,0,0,0,84,42,0,0,0,0,0,0,0,29,0.007874015748031496,359 YUNG AN RD,0.004335754445756445,0.0022285931437741454,0.0012853098759125342,0.004474320474744643
16,0,0,0,0,0,113,0,0,0,32,55,26,0,0,0,0,0,0,24,0.008771929824561403,359A ADMIRALTY DR,0.0008455639296833915,0.0015875141816810217,0.0015441571688509497,0.03678370244135237
16,0,0,0,0,0,113,0,0,0,32,55,26,0,0,0,0,0,0,24,0.008771929824561403,359B ADMIRALTY DR,0.0008612163235160635,0.0016208600464634466,0.001533152273456544,0.036777654353598525
16,0,0,0,0,0,115,0,0,0,33,56,26,0,0,0,0,0,0,24,0.008620689655172414,359C ADMIRALTY DR,0.000666062946859903,0.002129766253767635,0.0010958670268680548,0.0363327247519707
16,0,0,0,0,0,210,0,0,0,210,0,0,0,0,0,0,0,0,46,0.004739336492890996,36 BEDOK STH AVE 2,0.0031317643181708803,0.00181819347751949,0.0038549357009617525,0.003169173304345013
10,1,0,0,0,0,94,0,17,73,4,0,0,0,0,0,0,0,0,60,0.010526315789473684,36 BEO CRES,0.0017965646053102313,0.003128360838259047,0.0020176498388695388,0.012016667741894745
13,1,0,0,0,0,95,0,0,94,0,1,0,0,0,0,0,0,0,43,0.010416666666666666,36 CASSIA CRES,0.0017628854689993928,0.0014479440916015853,0.005342812127888289,0.00828491822286349
14,1,0,0,0,0,121,0,0,119,0,2,0,0,0,0,0,0,0,50,0.00819672131147541,36 CHAI CHEE AVE,0.0017561536014237345,0.0035782076262637413,0.0010875091383373563,0.0017180977731614466
16,1,0,0,0,0,140,0,0,112,28,0,0,0,0,0,0,0,0,58,0.0070921985815602835,36 CIRCUIT RD,0.0023082731560439677,0.0026368845788279608,0.005283041862447977,0.011555036500027574
19,0,0,0,0,0,104,0,0,35,52,17,0,0,0,0,0,0,0,18,0.009523809523809525,36 EUNOS CRES,0.001433999277355079,0.004592337047168154,0.0027644385368346103,0.007511356464904635
22,1,0,0,0,0,116,0,0,0,11,105,0,0,0,0,0,0,0,25,0.008547008547008548,36 JLN RUMAH TINGGI,0.002487203035912012,0.003469841907242066,0.0009827467341515777,0.016974548323148913
25,0,0,0,0,0,144,0,0,0,72,72,0,0,0,0,0,0,0,27,0.006896551724137931,36 LOR 5 TOA PAYOH,0.0028663693025741317,0.0025532238413304995,0.0030836117079149766,0.020864427786075626
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,46,0.010309278350515464,36 MARSILING DR,0.003405862638723549,0.0030479577992807705,0.0032617980492264656,0.03572337726381958
4,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,74,0.058823529411764705,36 MOH GUAN TER,0.0017371671116289884,0.0015859971051046013,0.0016424056594568628,0.012175684212762281
10,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,27,87,3,61,118.0,36 TANGLIN HALT RD,0.0034719422580411063,0.002402860237683196,0.008522646927182199,0.020314539224267236
14,0,0,0,0,0,104,0,0,96,0,8,0,0,0,0,0,0,0,47,0.009523809523809525,36 TEBAN GDNS RD,0.008943221125637616,0.0057298038093296245,0.008211902178418573,0.0019159843333241531
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,38,0.009009009009009009,360 BT BATOK ST 31,0.0024194000030160743,0.0019402764177489649,0.0032371445438910645,0.003406665350337204
14,0,0,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,32,0.018867924528301886,360 HOUGANG AVE 5,0.0011201515857138604,0.002505584185841438,0.0030879751454877037,0.02895091607339455
9,0,0,0,0,0,75,0,0,0,35,40,0,0,0,0,0,0,0,29,0.013157894736842105,360 TAMPINES ST 34,0.0017239570606027103,0.002936215087606914,0.004822256239010243,0.026724246856445606
12,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,28,0.017543859649122806,360 WOODLANDS AVE 5,0.0020178389606799636,0.001495977379771169,0.0008078399401477943,0.02627309360947693
11,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,35,0.01639344262295082,360 YISHUN RING RD,0.002386823078661284,0.0004166665822589493,0.0014062468744703782,0.01580126365058244
12,0,0,0,0,0,92,0,0,0,70,22,0,0,0,0,0,0,0,29,0.010752688172043012,360 YUNG AN RD,0.004445898637534136,0.0024926097359672956,0.0009657673190094836,0.004600647914020914
16,0,0,0,0,0,85,0,0,0,57,28,0,0,0,0,0,0,0,24,0.011627906976744186,360A ADMIRALTY DR,0.0005499792180293012,0.0020469350946002757,0.0011008658794850444,0.03634812592865977
16,0,0,0,0,0,111,0,0,0,30,55,26,0,0,0,0,0,0,24,0.008928571428571428,360B ADMIRALTY DR,0.0006628269518650962,0.0023839873361295436,0.000750043397446433,0.03595440267176467
16,0,0,0,0,0,115,0,0,0,33,56,26,0,0,0,0,0,0,24,0.008620689655172414,360C ADMIRALTY DR,0.0007502028048491948,0.002292758113899613,0.0007551290032910135,0.0359239356294464
12,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,38,0.009009009009009009,361 BT BATOK ST 31,0.0020809338515115675,0.0016378288333531916,0.0033625183870927043,0.0031639056204833802
13,0,0,0,0,0,106,0,0,0,64,42,0,0,0,0,0,0,0,32,0.009345794392523364,361 HOUGANG AVE 5,0.0013197418390603396,0.002334044490063,0.003281745208700395,0.02897666677768621
9,1,0,0,0,0,96,0,0,0,64,32,0,0,0,0,0,0,0,29,0.010309278350515464,361 TAMPINES ST 34,0.0016982018180453269,0.003049775553197586,0.005148404297647553,0.02714924276529198
12,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,28,0.017543859649122806,361 WOODLANDS AVE 5,0.0019543170513293376,0.00138569566105422,0.0007663280317815768,0.026146819920724162
